"admin2Name","admin2Pcod","year","month","seasonaltotal_precip","seasonalmean_precip"
"Bilma","NE0103",2004,6,1.40819034445265,0.234698390742109
"Bilma","NE0103",2004,7,1.46461086131928,0.24410181021988
"Bilma","NE0103",2004,8,4.64807297027267,0.774678828378779
"Bilma","NE0103",2004,9,0.908800028782114,0.151466671463686
"Bilma","NE0103",2005,6,1.6599554133651,0.276659235560851
"Bilma","NE0103",2005,7,1.65987108150029,0.276645180250048
"Bilma","NE0103",2005,8,3.53236097368574,0.588726828947624
"Bilma","NE0103",2005,9,0.941659508592493,0.156943251432082
"Bilma","NE0103",2006,6,1.41108716504072,0.235181194173453
"Bilma","NE0103",2006,7,1.27683499823822,0.212805833039703
"Bilma","NE0103",2006,8,3.42649546285194,0.571082577141989
"Bilma","NE0103",2006,9,1.09492766809413,0.182487944682355
"Bilma","NE0103",2007,6,1.8181653612074,0.303027560201233
"Bilma","NE0103",2007,7,1.73756819330133,0.289594698883555
"Bilma","NE0103",2007,8,4.55864537049957,0.759774228416594
"Bilma","NE0103",2007,9,0.997724632435262,0.16628743873921
"Bilma","NE0103",2008,6,1.66564090589707,0.277606817649512
"Bilma","NE0103",2008,7,1.5470476275239,0.257841271253984
"Bilma","NE0103",2008,8,3.95988044553454,0.659980074255756
"Bilma","NE0103",2008,9,0.908444137959942,0.151407356326657
"Bilma","NE0103",2009,6,1.4891390826636,0.248189847110601
"Bilma","NE0103",2009,7,1.27768280704744,0.212947134507907
"Bilma","NE0103",2009,8,3.33952387257979,0.556587312096632
"Bilma","NE0103",2009,9,1.30438847674362,0.217398079457269
"Bilma","NE0103",2010,6,1.59549633007916,0.265916055013193
"Bilma","NE0103",2010,7,2.05424693585592,0.34237448930932
"Bilma","NE0103",2010,8,2.95414982289658,0.492358303816096
"Bilma","NE0103",2010,9,1.26356382793,0.210593971321666
"Bilma","NE0103",2011,6,1.41432412946363,0.235720688243939
"Bilma","NE0103",2011,7,1.39808045090828,0.233013408484714
"Bilma","NE0103",2011,8,3.57231440098639,0.595385733497732
"Bilma","NE0103",2011,9,0.909858547847395,0.151643091307899
"Bilma","NE0103",2012,6,1.55419963150974,0.25903327191829
"Bilma","NE0103",2012,7,1.64122316028805,0.273537193381341
"Bilma","NE0103",2012,8,3.57945482123313,0.596575803538856
"Bilma","NE0103",2012,9,0.960677570101889,0.160112928350315
"Bilma","NE0103",2013,6,1.52669534641951,0.254449224403251
"Bilma","NE0103",2013,7,1.37846922223696,0.229744870372827
"Bilma","NE0103",2013,8,3.16990830026044,0.528318050043406
"Bilma","NE0103",2013,9,1.25897777017539,0.209829628362564
"Bilma","NE0103",2014,6,1.46657649142841,0.244429415238068
"Bilma","NE0103",2014,7,1.54406021547114,0.257343369245189
"Bilma","NE0103",2014,8,2.95987767765112,0.493312946275187
"Bilma","NE0103",2014,9,1.22988334832674,0.204980558054457
"Bilma","NE0103",2015,6,1.47571268078621,0.245952113464368
"Bilma","NE0103",2015,7,1.35126074116241,0.225210123527068
"Bilma","NE0103",2015,8,5.19973645617547,0.866622742695911
"Bilma","NE0103",2015,9,1.15132993181881,0.191888321969802
"Bilma","NE0103",2016,6,1.50710399519036,0.251183999198394
"Bilma","NE0103",2016,7,1.9604327225472,0.326738787091199
"Bilma","NE0103",2016,8,5.22990597690095,0.871650996150159
"Bilma","NE0103",2016,9,0.933185217339917,0.155530869556653
"Bilma","NE0103",2017,6,1.86309883348069,0.310516472246781
"Bilma","NE0103",2017,7,1.39264747050717,0.232107911751195
"Bilma","NE0103",2017,8,4.10371400578112,0.683952334296854
"Bilma","NE0103",2017,9,0.912241827934359,0.152040304655727
"Bilma","NE0103",2018,6,1.5934474892687,0.265574581544783
"Bilma","NE0103",2018,7,1.37010865579806,0.228351442633009
"Bilma","NE0103",2018,8,6.5653335474232,1.09422225790387
"Bilma","NE0103",2018,9,1.12172286723029,0.186953811205048
"Bilma","NE0103",2019,6,1.48180863568623,0.246968105947705
"Bilma","NE0103",2019,7,1.35832661169319,0.226387768615531
"Bilma","NE0103",2019,8,7.89599855099974,1.31599975849996
"Bilma","NE0103",2019,9,0.96075498577953,0.160125830963255
"Bilma","NE0103",2020,6,1.46560416958842,0.24426736159807
"Bilma","NE0103",2020,7,1.74825312548181,0.291375520913635
"Bilma","NE0103",2020,8,4.58149978569281,0.763583297615469
"Bilma","NE0103",2020,9,1.16659894398473,0.194433157330789
"Bilma","NE0103",2021,6,1.47978931041051,0.246631551735084
"Bilma","NE0103",2021,7,2.09085038704661,0.348475064507769
"Bilma","NE0103",2021,8,2.52079771894302,0.420132953157169
"Bilma","NE0103",2021,9,1.06110633978956,0.176851056631593
"Iferouane","NE0104",1981,6,3.67081024169016,0.61180170694836
"Iferouane","NE0104",1981,7,7.90075642429495,1.31679273738249
"Iferouane","NE0104",1981,8,6.71895317534334,1.11982552922389
"Iferouane","NE0104",1981,9,1.84328187222411,0.307213645370685
"Iferouane","NE0104",1982,6,3.28678575492509,0.547797625820848
"Iferouane","NE0104",1982,7,4.48942379788414,0.748237299647357
"Iferouane","NE0104",1982,8,7.27396641748951,1.21232773624825
"Iferouane","NE0104",1982,9,1.73287421152331,0.288812368587218
"Iferouane","NE0104",1983,6,3.18944128149109,0.531573546915181
"Iferouane","NE0104",1983,7,4.42302190210552,0.737170317017586
"Iferouane","NE0104",1983,8,5.9516007151384,0.991933452523067
"Iferouane","NE0104",1983,9,1.67262519887125,0.278770866478541
"Iferouane","NE0104",1984,6,2.87976475211871,0.479960792019785
"Iferouane","NE0104",1984,7,3.85049401291822,0.641749002153037
"Iferouane","NE0104",1984,8,4.10106874097844,0.68351145682974
"Iferouane","NE0104",1984,9,2.22121798141952,0.370202996903253
"Iferouane","NE0104",1985,6,2.58530034436555,0.430883390727591
"Iferouane","NE0104",1985,7,4.83338412771783,0.805564021286305
"Iferouane","NE0104",1985,8,5.58028014190839,0.930046690318065
"Iferouane","NE0104",1985,9,1.7269216673973,0.287820277899551
"Iferouane","NE0104",1986,6,2.84655369989471,0.474425616649119
"Iferouane","NE0104",1986,7,5.4827268311981,0.913787805199683
"Iferouane","NE0104",1986,8,6.00749684757081,1.00124947459514
"Iferouane","NE0104",1986,9,3.06301607474295,0.510502679123825
"Iferouane","NE0104",1987,6,2.80080136094309,0.466800226823849
"Iferouane","NE0104",1987,7,6.15848177434061,1.02641362905677
"Iferouane","NE0104",1987,8,5.56833285459335,0.928055475765559
"Iferouane","NE0104",1987,9,1.72374692150645,0.287291153584408
"Iferouane","NE0104",1988,6,4.07266353067726,0.678777255112876
"Iferouane","NE0104",1988,7,5.13272748982498,0.855454581637496
"Iferouane","NE0104",1988,8,8.67460380127944,1.44576730021324
"Iferouane","NE0104",1988,9,1.75235429245709,0.292059048742849
"Iferouane","NE0104",1989,6,3.09582365080731,0.515970608467885
"Iferouane","NE0104",1989,7,5.43163350284744,0.905272250474573
"Iferouane","NE0104",1989,8,9.36277239869412,1.56046206644902
"Iferouane","NE0104",1989,9,1.89624514685962,0.316040857809936
"Iferouane","NE0104",1990,6,2.68269579113185,0.447115965188641
"Iferouane","NE0104",1990,7,5.05741120122373,0.842901866870622
"Iferouane","NE0104",1990,8,4.44759747050618,0.741266245084364
"Iferouane","NE0104",1990,9,1.66114520685623,0.276857534476039
"Iferouane","NE0104",1991,6,3.121080517487,0.520180086247833
"Iferouane","NE0104",1991,7,6.47830189707018,1.07971698284503
"Iferouane","NE0104",1991,8,6.50879213495421,1.08479868915904
"Iferouane","NE0104",1991,9,1.65627383287892,0.276045638813154
"Iferouane","NE0104",1992,6,3.1441394592795,0.52402324321325
"Iferouane","NE0104",1992,7,6.48385159094157,1.0806419318236
"Iferouane","NE0104",1992,8,7.05347933781437,1.17557988963573
"Iferouane","NE0104",1992,9,1.66972802916219,0.278288004860365
"Iferouane","NE0104",1993,6,2.74852228921341,0.458087048202235
"Iferouane","NE0104",1993,7,4.44632213855041,0.741053689758402
"Iferouane","NE0104",1993,8,6.04446385231608,1.00741064205268
"Iferouane","NE0104",1993,9,1.99336763246214,0.332227938743691
"Iferouane","NE0104",1994,6,2.92062705793819,0.486771176323031
"Iferouane","NE0104",1994,7,5.88217103061173,0.980361838435288
"Iferouane","NE0104",1994,8,8.6959165220488,1.44931942034147
"Iferouane","NE0104",1994,9,2.60959473020662,0.434932455034438
"Iferouane","NE0104",1995,6,3.16368504819167,0.527280841365278
"Iferouane","NE0104",1995,7,3.95237160237591,0.658728600395984
"Iferouane","NE0104",1995,8,7.00350963468881,1.16725160578147
"Iferouane","NE0104",1995,9,1.74737782801663,0.291229638002771
"Iferouane","NE0104",1996,6,2.8069562346106,0.467826039101766
"Iferouane","NE0104",1996,7,4.15297927502247,0.692163212503745
"Iferouane","NE0104",1996,8,4.81006228704469,0.801677047840781
"Iferouane","NE0104",1996,9,1.87873197110059,0.313121995183432
"Iferouane","NE0104",1997,6,4.33046150240316,0.72174358373386
"Iferouane","NE0104",1997,7,5.30775841937284,0.884626403228806
"Iferouane","NE0104",1997,8,12.9153765369771,2.15256275616286
"Iferouane","NE0104",1997,9,2.42305449614734,0.403842416024556
"Iferouane","NE0104",1998,6,3.96927879003932,0.661546465006553
"Iferouane","NE0104",1998,7,4.71375525054894,0.78562587509149
"Iferouane","NE0104",1998,8,11.5086579971542,1.91810966619236
"Iferouane","NE0104",1998,9,5.02126918522874,0.836878197538124
"Iferouane","NE0104",1999,6,3.02828627132961,0.504714378554936
"Iferouane","NE0104",1999,7,5.48903695848811,0.914839493081351
"Iferouane","NE0104",1999,8,13.7378950861088,2.28964918101814
"Iferouane","NE0104",1999,9,2.3943292017769,0.399054866962817
"Iferouane","NE0104",2000,6,2.97409461116233,0.495682435193721
"Iferouane","NE0104",2000,7,7.93505447663996,1.32250907943999
"Iferouane","NE0104",2000,8,5.726670338858,0.954445056476334
"Iferouane","NE0104",2000,9,1.89816232378374,0.31636038729729
"Iferouane","NE0104",2001,6,2.39728835874516,0.399548059790861
"Iferouane","NE0104",2001,7,5.50248107120781,0.917080178534635
"Iferouane","NE0104",2001,8,7.70722322888095,1.28453720481349
"Iferouane","NE0104",2001,9,1.73897911587066,0.289829852645111
"Iferouane","NE0104",2002,6,2.92101096275946,0.486835160459909
"Iferouane","NE0104",2002,7,6.63378863856824,1.10563143976137
"Iferouane","NE0104",2002,8,5.31229712146738,0.885382853577897
"Iferouane","NE0104",2002,9,2.28916829874732,0.38152804979122
"Iferouane","NE0104",2003,6,4.4249891552249,0.737498192537484
"Iferouane","NE0104",2003,7,4.72647780949502,0.787746301582504
"Iferouane","NE0104",2003,8,7.73540869614961,1.2892347826916
"Iferouane","NE0104",2003,9,1.77820963960642,0.296368273267736
"Iferouane","NE0104",2004,6,2.51366939146297,0.418944898577162
"Iferouane","NE0104",2004,7,5.64083249351524,0.940138748919206
"Iferouane","NE0104",2004,8,6.6183393958099,1.10305656596832
"Iferouane","NE0104",2004,9,1.5293567439596,0.254892790659934
"Iferouane","NE0104",2005,6,3.71546071086889,0.619243451811481
"Iferouane","NE0104",2005,7,4.14394208296519,0.690657013827532
"Iferouane","NE0104",2005,8,6.06073071454034,1.01012178575672
"Iferouane","NE0104",2005,9,1.70112111122548,0.283520185204247
"Iferouane","NE0104",2006,6,2.40845806260065,0.401409677100108
"Iferouane","NE0104",2006,7,4.24541510716924,0.707569184528207
"Iferouane","NE0104",2006,8,8.29868252530029,1.38311375421672
"Iferouane","NE0104",2006,9,1.95384604035371,0.325641006725618
"Iferouane","NE0104",2007,6,2.83834477095548,0.473057461825913
"Iferouane","NE0104",2007,7,5.98821538250481,0.998035897084135
"Iferouane","NE0104",2007,8,8.70582534288576,1.45097089048096
"Iferouane","NE0104",2007,9,1.86144514768998,0.31024085794833
"Iferouane","NE0104",2008,6,2.90097244122444,0.48349540687074
"Iferouane","NE0104",2008,7,5.77899546866115,0.963165911443524
"Iferouane","NE0104",2008,8,6.56677144241281,1.0944619070688
"Iferouane","NE0104",2008,9,1.70557328764986,0.284262214608311
"Iferouane","NE0104",2009,6,3.74090485653915,0.623484142756525
"Iferouane","NE0104",2009,7,5.08808907109826,0.848014845183043
"Iferouane","NE0104",2009,8,5.73751764827843,0.956252941379739
"Iferouane","NE0104",2009,9,3.20934574429221,0.534890957382034
"Iferouane","NE0104",2010,6,3.27263026068499,0.545438376780832
"Iferouane","NE0104",2010,7,6.24467295751593,1.04077882625265
"Iferouane","NE0104",2010,8,7.73129123055968,1.28854853842661
"Iferouane","NE0104",2010,9,2.93681107858493,0.489468513097488
"Iferouane","NE0104",2011,6,2.67864642761544,0.44644107126924
"Iferouane","NE0104",2011,7,5.17473846235665,0.862456410392775
"Iferouane","NE0104",2011,8,7.02912720058437,1.17152120009739
"Iferouane","NE0104",2011,9,1.5788209800986,0.263136830016433
"Iferouane","NE0104",2012,6,3.60471093219462,0.600785155365769
"Iferouane","NE0104",2012,7,6.02350719020573,1.00391786503429
"Iferouane","NE0104",2012,8,6.43649718893911,1.07274953148985
"Iferouane","NE0104",2012,9,2.50519411349444,0.417532352249073
"Iferouane","NE0104",2013,6,2.54234770561784,0.423724617602973
"Iferouane","NE0104",2013,7,4.01849335200258,0.66974889200043
"Iferouane","NE0104",2013,8,6.61949509146398,1.10324918191066
"Iferouane","NE0104",2013,9,2.15874254598897,0.359790424331495
"Iferouane","NE0104",2014,6,2.44006305035517,0.406677175059194
"Iferouane","NE0104",2014,7,4.29084081364512,0.71514013560752
"Iferouane","NE0104",2014,8,6.33078606812593,1.05513101135432
"Iferouane","NE0104",2014,9,1.71851877937931,0.286419796563219
"Iferouane","NE0104",2015,6,3.38652506520706,0.564420844201176
"Iferouane","NE0104",2015,7,5.67298793069691,0.945497988449486
"Iferouane","NE0104",2015,8,12.742173187668,2.123695531278
"Iferouane","NE0104",2015,9,2.6242628127906,0.4373771354651
"Iferouane","NE0104",2016,6,3.5037947744978,0.583965795749634
"Iferouane","NE0104",2016,7,5.56359845072565,0.927266408454276
"Iferouane","NE0104",2016,8,6.06107162421526,1.01017860403588
"Iferouane","NE0104",2016,9,1.67955601517184,0.27992600252864
"Iferouane","NE0104",2017,6,4.46169112208941,0.743615187014902
"Iferouane","NE0104",2017,7,5.7516400392774,0.9586066732129
"Iferouane","NE0104",2017,8,8.21308399577636,1.36884733262939
"Iferouane","NE0104",2017,9,1.63302306019556,0.272170510032594
"Iferouane","NE0104",2018,6,4.02798179998696,0.671330299997826
"Iferouane","NE0104",2018,7,5.23294169193585,0.872156948655974
"Iferouane","NE0104",2018,8,13.1841175098891,2.19735291831485
"Iferouane","NE0104",2018,9,1.81796638034756,0.302994396724593
"Iferouane","NE0104",2019,6,3.15048024802531,0.525080041337552
"Iferouane","NE0104",2019,7,5.14196065205187,0.856993442008645
"Iferouane","NE0104",2019,8,12.4957866901697,2.08263111502829
"Iferouane","NE0104",2019,9,2.05748021186815,0.342913368644692
"Iferouane","NE0104",2020,6,3.22119898278901,0.536866497131502
"Iferouane","NE0104",2020,7,4.34084484343354,0.723474140572257
"Iferouane","NE0104",2020,8,11.0197789272893,1.83662982121488
"Iferouane","NE0104",2020,9,2.04969214966775,0.341615358277958
"Iferouane","NE0104",2021,6,2.53202259547977,0.422003765913295
"Iferouane","NE0104",2021,7,6.49404044174558,1.08234007362426
"Iferouane","NE0104",2021,8,5.30531332176871,0.884218886961451
"Iferouane","NE0104",2021,9,1.5346687237867,0.255778120631117
"Ingall","NE0105",1981,6,8.10249017564554,1.35041502927426
"Ingall","NE0105",1981,7,35.029874138811,5.8383123564685
"Ingall","NE0105",1981,8,48.9675317743727,8.16125529572878
"Ingall","NE0105",1981,9,8.72134531469197,1.45355755244866
"Ingall","NE0105",1982,6,5.67057866987861,0.945096444979768
"Ingall","NE0105",1982,7,15.0278173107203,2.50463621845339
"Ingall","NE0105",1982,8,53.8473024750364,8.97455041250607
"Ingall","NE0105",1982,9,11.6536941935898,1.9422823655983
"Ingall","NE0105",1983,6,9.66405211630056,1.61067535271676
"Ingall","NE0105",1983,7,21.2869585270352,3.54782642117253
"Ingall","NE0105",1983,8,43.3180219026377,7.21967031710629
"Ingall","NE0105",1983,9,13.2021487453577,2.20035812422629
"Ingall","NE0105",1984,6,6.74391048390988,1.12398508065165
"Ingall","NE0105",1984,7,15.1287733989084,2.5214622331514
"Ingall","NE0105",1984,8,14.977087219405,2.49618120323416
"Ingall","NE0105",1984,9,12.723511205297,2.12058520088283
"Ingall","NE0105",1985,6,8.53355496383128,1.42225916063855
"Ingall","NE0105",1985,7,19.49616699531,3.249361165885
"Ingall","NE0105",1985,8,53.0610192862885,8.84350321438141
"Ingall","NE0105",1985,9,13.3391992053136,2.22319986755226
"Ingall","NE0105",1986,6,8.48470336339791,1.41411722723298
"Ingall","NE0105",1986,7,37.7780607583806,6.29634345973011
"Ingall","NE0105",1986,8,45.4585316968444,7.57642194947407
"Ingall","NE0105",1986,9,19.951983728438,3.32533062140633
"Ingall","NE0105",1987,6,5.12406503016023,0.854010838360039
"Ingall","NE0105",1987,7,23.4513406109609,3.90855676849349
"Ingall","NE0105",1987,8,36.5850775312081,6.09751292186801
"Ingall","NE0105",1987,9,18.4978397683825,3.08297329473042
"Ingall","NE0105",1988,6,10.8718753724012,1.81197922873354
"Ingall","NE0105",1988,7,40.9531719914197,6.82552866523662
"Ingall","NE0105",1988,8,58.6765158417218,9.77941930695363
"Ingall","NE0105",1988,9,17.8699752442466,2.97832920737444
"Ingall","NE0105",1989,6,10.7733200217102,1.7955533369517
"Ingall","NE0105",1989,7,25.396412099798,4.23273534996634
"Ingall","NE0105",1989,8,71.9569032530295,11.9928172088382
"Ingall","NE0105",1989,9,11.7577119749347,1.95961866248912
"Ingall","NE0105",1990,6,4.37277351742746,0.72879558623791
"Ingall","NE0105",1990,7,29.3045511777669,4.88409186296115
"Ingall","NE0105",1990,8,32.0977739059798,5.34962898432997
"Ingall","NE0105",1990,9,7.22776130536903,1.20462688422817
"Ingall","NE0105",1991,6,10.1594323621911,1.69323872703185
"Ingall","NE0105",1991,7,25.641599922792,4.27359998713201
"Ingall","NE0105",1991,8,59.5174714636684,9.91957857727807
"Ingall","NE0105",1991,9,6.18620713287717,1.0310345221462
"Ingall","NE0105",1992,6,5.93523325393378,0.989205542322297
"Ingall","NE0105",1992,7,46.2799322529365,7.71332204215608
"Ingall","NE0105",1992,8,59.2113334230018,9.86855557050031
"Ingall","NE0105",1992,9,7.62409750745175,1.27068291790863
"Ingall","NE0105",1993,6,7.26763819879545,1.21127303313257
"Ingall","NE0105",1993,7,22.1522618910322,3.69204364850536
"Ingall","NE0105",1993,8,42.0148740394198,7.00247900656996
"Ingall","NE0105",1993,9,14.2974318562974,2.3829053093829
"Ingall","NE0105",1994,6,7.25633960700485,1.20938993450081
"Ingall","NE0105",1994,7,28.7463267247257,4.79105445412095
"Ingall","NE0105",1994,8,92.4244328834834,15.4040721472472
"Ingall","NE0105",1994,9,32.749556903948,5.45825948399133
"Ingall","NE0105",1995,6,6.17501858184579,1.02916976364096
"Ingall","NE0105",1995,7,18.7586786312892,3.1264464385482
"Ingall","NE0105",1995,8,36.0135061350611,6.00225102251018
"Ingall","NE0105",1995,9,13.9150400520148,2.31917334200247
"Ingall","NE0105",1996,6,11.4639615317258,1.91066025528764
"Ingall","NE0105",1996,7,15.9323876389075,2.65539793981792
"Ingall","NE0105",1996,8,36.9234151800892,6.15390253001486
"Ingall","NE0105",1996,9,17.7426340369314,2.9571056728219
"Ingall","NE0105",1997,6,13.3415943569402,2.22359905949003
"Ingall","NE0105",1997,7,22.1798709122315,3.69664515203858
"Ingall","NE0105",1997,8,66.8875473885045,11.1479245647508
"Ingall","NE0105",1997,9,17.8360481898862,2.97267469831437
"Ingall","NE0105",1998,6,8.90531288243346,1.48421881373891
"Ingall","NE0105",1998,7,51.565954201785,8.5943257002975
"Ingall","NE0105",1998,8,55.7609733251331,9.29349555418886
"Ingall","NE0105",1998,9,47.478797169038,7.91313286150633
"Ingall","NE0105",1999,6,3.3998313457531,0.566638557625517
"Ingall","NE0105",1999,7,44.3436483620082,7.39060806033469
"Ingall","NE0105",1999,8,104.607638701012,17.4346064501686
"Ingall","NE0105",1999,9,19.2251280301167,3.20418800501944
"Ingall","NE0105",2000,6,8.48719223701184,1.41453203950197
"Ingall","NE0105",2000,7,23.9737926145836,3.99563210243061
"Ingall","NE0105",2000,8,42.2231445788729,7.03719076314549
"Ingall","NE0105",2000,9,8.17404770710443,1.36234128451741
"Ingall","NE0105",2001,6,9.27783147295502,1.5463052454925
"Ingall","NE0105",2001,7,38.2315168626091,6.37191947710151
"Ingall","NE0105",2001,8,54.4073917668684,9.06789862781141
