"adm_03","rowcacode3","year","month","seasonaltotal_precip","seasonalmean_precip"
"Dannet","NER001002002",1999,8,90.5563204316825,15.0927200719471
"Dannet","NER001002002",1999,9,7.99491878605937,1.33248646434323
"Dannet","NER001002002",2000,6,7.82130931440638,1.30355155240106
"Dannet","NER001002002",2000,7,19.7769278898599,3.29615464830999
"Dannet","NER001002002",2000,8,28.6465089303598,4.77441815505997
"Dannet","NER001002002",2000,9,4.45765598597958,0.74294266432993
"Dannet","NER001002002",2001,6,9.64037362944006,1.60672893824001
"Dannet","NER001002002",2001,7,25.411335031441,4.23522250524017
"Dannet","NER001002002",2001,8,32.5612975596284,5.42688292660472
"Dannet","NER001002002",2001,9,7.60055936393688,1.26675989398948
"Dannet","NER001002002",2002,6,8.13511688697741,1.35585281449623
"Dannet","NER001002002",2002,7,28.1575572223291,4.69292620372152
"Dannet","NER001002002",2002,8,32.6167424654484,5.43612374424139
"Dannet","NER001002002",2002,9,7.69593148413224,1.28265524735537
"Dannet","NER001002002",2003,6,8.6284471457661,1.43807452429435
"Dannet","NER001002002",2003,7,29.996239167061,4.99937319451016
"Dannet","NER001002002",2003,8,60.691695243454,10.1152825405757
"Dannet","NER001002002",2003,9,6.57915687635121,1.09652614605854
"Dannet","NER001002002",2004,6,3.85252520601827,0.642087534336378
"Dannet","NER001002002",2004,7,20.8895069228567,3.48158448714278
"Dannet","NER001002002",2004,8,33.1539971061626,5.52566618436044
"Dannet","NER001002002",2004,9,2.3189927980333,0.386498799672216
"Dannet","NER001002002",2005,6,7.0372202155253,1.17287003592088
"Dannet","NER001002002",2005,7,11.7678800681889,1.96131334469816
"Dannet","NER001002002",2005,8,29.8293345557638,4.97155575929396
"Dannet","NER001002002",2005,9,4.52665004171758,0.754441673619596
"Dannet","NER001002002",2006,6,2.99987776319455,0.499979627199092
"Dannet","NER001002002",2006,7,8.37542382714065,1.39590397119011
"Dannet","NER001002002",2006,8,40.7458225713793,6.79097042856322
"Dannet","NER001002002",2006,9,10.7689800608488,1.79483001014146
"Dannet","NER001002002",2007,6,3.52095233534447,0.586825389224078
"Dannet","NER001002002",2007,7,27.506753004606,4.584458834101
"Dannet","NER001002002",2007,8,32.0776487433522,5.3462747905587
"Dannet","NER001002002",2007,9,7.13229732418059,1.18871622069677
"Dannet","NER001002002",2008,6,4.04774330611114,0.674623884351857
"Dannet","NER001002002",2008,7,23.7213700811914,3.95356168019857
"Dannet","NER001002002",2008,8,32.6830711829628,5.44717853049381
"Dannet","NER001002002",2008,9,5.28168554512494,0.88028092418749
"Dannet","NER001002002",2009,6,7.84652121983209,1.30775353663868
"Dannet","NER001002002",2009,7,17.1956106351623,2.86593510586039
"Dannet","NER001002002",2009,8,24.7922952872014,4.13204921453356
"Dannet","NER001002002",2009,9,12.069804341339,2.01163405688984
"Dannet","NER001002002",2010,6,8.46362050726325,1.41060341787721
"Dannet","NER001002002",2010,7,43.6801769867824,7.28002949779707
"Dannet","NER001002002",2010,8,35.7229588626264,5.9538264771044
"Dannet","NER001002002",2010,9,7.30328673417317,1.21721445569553
"Dannet","NER001002002",2011,6,4.82642956127493,0.804404926879155
"Dannet","NER001002002",2011,7,20.7109209770353,3.45182016283921
"Dannet","NER001002002",2011,8,28.6851327229159,4.78085545381932
"Dannet","NER001002002",2011,9,2.17199042283207,0.361998403805345
"Dannet","NER001002002",2012,6,8.59091010708978,1.43181835118163
"Dannet","NER001002002",2012,7,33.5394237439351,5.58990395732251
"Dannet","NER001002002",2012,8,33.5873062609601,5.59788437682668
"Dannet","NER001002002",2012,9,9.45851479939396,1.57641913323233
"Dannet","NER001002002",2013,6,3.98910436215171,0.664850727025285
"Dannet","NER001002002",2013,7,7.53111390589638,1.25518565098273
"Dannet","NER001002002",2013,8,37.2189673790034,6.2031612298339
"Dannet","NER001002002",2013,9,4.63514753134217,0.772524588557029
"Dannet","NER001002002",2014,6,3.30184888269232,0.550308147115387
"Dannet","NER001002002",2014,7,11.237409617354,1.87290160289233
"Dannet","NER001002002",2014,8,28.0130664310588,4.66884440517646
"Dannet","NER001002002",2014,9,4.62656439809116,0.771094066348527
"Dannet","NER001002002",2015,6,2.88742127505722,0.481236879176204
"Dannet","NER001002002",2015,7,18.7539134824409,3.12565224707349
"Dannet","NER001002002",2015,8,38.1219249083081,6.35365415138468
"Dannet","NER001002002",2015,9,12.4144202903814,2.06907004839689
"Dannet","NER001002002",2016,6,14.2015442091133,2.36692403485222
"Dannet","NER001002002",2016,7,18.3773337788779,3.06288896314632
"Dannet","NER001002002",2016,8,22.3445367732041,3.72408946220068
"Dannet","NER001002002",2016,9,3.39100142562311,0.565166904270518
"Dannet","NER001002002",2017,6,5.0463000324484,0.841050005408067
"Dannet","NER001002002",2017,7,16.1320994883446,2.68868324805743
"Dannet","NER001002002",2017,8,28.265573984881,4.71092899748017
"Dannet","NER001002002",2017,9,4.132828642205,0.688804773700833
"Dannet","NER001002002",2018,6,12.5353732687921,2.08922887813202
"Dannet","NER001002002",2018,7,25.7620755724989,4.29367926208314
"Dannet","NER001002002",2018,8,43.9391573683783,7.32319289472971
"Dannet","NER001002002",2018,9,11.0037794855932,1.83396324759886
"Dannet","NER001002002",2019,6,7.99435385879398,1.332392309799
"Dannet","NER001002002",2019,7,22.4856673220867,3.74761122034778
"Dannet","NER001002002",2019,8,50.8365678564701,8.47276130941168
"Dannet","NER001002002",2019,9,5.37588276021912,0.895980460036519
"Dannet","NER001002002",2020,6,6.55317057198502,1.09219509533084
"Dannet","NER001002002",2020,7,13.7371718970565,2.28952864950942
"Dannet","NER001002002",2020,8,64.7613194393521,10.793553239892
"Dannet","NER001002002",2020,9,7.34328248176686,1.22388041362781
"Dannet","NER001002002",2021,6,6.81897942581124,1.13649657096854
"Dannet","NER001002002",2021,7,25.8753424431368,4.31255707385613
"Dannet","NER001002002",2021,8,30.8110808465187,5.13518014108645
"Dannet","NER001002002",2021,9,3.71888774416839,0.619814624028064
"Arlit","NER001002001",1981,6,6.85173640587982,1.14195606764664
"Arlit","NER001002001",1981,7,17.2039435118865,2.86732391864776
"Arlit","NER001002001",1981,8,16.9374518478256,2.82290864130427
"Arlit","NER001002001",1981,9,4.47594049097009,0.745990081828348
"Arlit","NER001002001",1982,6,4.54179937499636,0.756966562499393
"Arlit","NER001002001",1982,7,2.5899954497243,0.431665908287383
"Arlit","NER001002001",1982,8,13.8582562788269,2.30970937980449
"Arlit","NER001002001",1982,9,3.70125022345838,0.616875037243063
"Arlit","NER001002001",1983,6,6.15805671221553,1.02634278536926
"Arlit","NER001002001",1983,7,2.49948653671725,0.416581089452875
"Arlit","NER001002001",1983,8,11.4431782884221,1.90719638140368
"Arlit","NER001002001",1983,9,4.60502720345585,0.767504533909308
"Arlit","NER001002001",1984,6,6.55192711909135,1.09198785318189
"Arlit","NER001002001",1984,7,2.42962746452684,0.404937910754473
"Arlit","NER001002001",1984,8,3.55227909280343,0.592046515467238
"Arlit","NER001002001",1984,9,7.19932466731456,1.19988744455243
"Arlit","NER001002001",1985,6,3.34444234929846,0.55740705821641
"Arlit","NER001002001",1985,7,7.37486798932482,1.22914466488747
"Arlit","NER001002001",1985,8,10.3826589939513,1.73044316565854
"Arlit","NER001002001",1985,9,4.86317664545918,0.810529440909863
"Arlit","NER001002001",1986,6,5.77722640569108,0.962871067615181
"Arlit","NER001002001",1986,7,3.80933829660562,0.634889716100936
"Arlit","NER001002001",1986,8,13.0214621372022,2.17024368953369
"Arlit","NER001002001",1986,9,19.7646600943023,3.29411001571706
"Arlit","NER001002001",1987,6,4.06105141464095,0.676841902440158
"Arlit","NER001002001",1987,7,6.47274456592553,1.07879076098759
"Arlit","NER001002001",1987,8,9.15759142107095,1.52626523684516
"Arlit","NER001002001",1987,9,3.69777740466752,0.616296234111253
"Arlit","NER001002001",1988,6,11.2382062552221,1.87303437587034
"Arlit","NER001002001",1988,7,8.01177091224059,1.3352951520401
"Arlit","NER001002001",1988,8,24.5308395329397,4.08847325548994
"Arlit","NER001002001",1988,9,3.75628684434271,0.626047807390451
"Arlit","NER001002001",1989,6,6.48738311441706,1.08123051906951
"Arlit","NER001002001",1989,7,5.67122762056492,0.945204603427486
"Arlit","NER001002001",1989,8,19.9482293525271,3.32470489208785
"Arlit","NER001002001",1989,9,5.01836295470304,0.836393825783839
"Arlit","NER001002001",1990,6,3.72974631016188,0.62162438502698
"Arlit","NER001002001",1990,7,6.35796641642288,1.05966106940381
"Arlit","NER001002001",1990,8,3.77551697345157,0.629252828908594
"Arlit","NER001002001",1990,9,3.18869500030893,0.531449166718154
"Arlit","NER001002001",1991,6,4.85886426210571,0.809810710350952
"Arlit","NER001002001",1991,7,3.10738597592407,0.517897662654012
"Arlit","NER001002001",1991,8,22.0777436051759,3.67962393419598
"Arlit","NER001002001",1991,9,2.9796835618361,0.496613926972683
"Arlit","NER001002001",1992,6,3.65495416943165,0.609159028238608
"Arlit","NER001002001",1992,7,12.1604364366256,2.02673940610427
"Arlit","NER001002001",1992,8,19.1135904039737,3.18559840066228
"Arlit","NER001002001",1992,9,3.03269441440162,0.505449069066937
"Arlit","NER001002001",1993,6,3.97176099291308,0.661960165485513
"Arlit","NER001002001",1993,7,4.45269188556427,0.742115314260711
"Arlit","NER001002001",1993,8,8.92946436038751,1.48824406006459
"Arlit","NER001002001",1993,9,6.18944889047401,1.031574815079
"Arlit","NER001002001",1994,6,3.79342738032774,0.63223789672129
"Arlit","NER001002001",1994,7,5.0469118510732,0.841151975178866
"Arlit","NER001002001",1994,8,29.7015931208619,4.95026552014365
"Arlit","NER001002001",1994,9,20.1560983009711,3.35934971682852
"Arlit","NER001002001",1995,6,4.88683971907382,0.814473286512304
"Arlit","NER001002001",1995,7,2.06870493837019,0.344784156395032
"Arlit","NER001002001",1995,8,19.4016240402672,3.23360400671119
"Arlit","NER001002001",1995,9,3.50109849825793,0.583516416376322
"Arlit","NER001002001",1996,6,4.03211187603546,0.672018646005911
"Arlit","NER001002001",1996,7,3.98633316774219,0.664388861290366
"Arlit","NER001002001",1996,8,7.00390795143907,1.16731799190651
"Arlit","NER001002001",1996,9,3.80302927820266,0.633838213033777
"Arlit","NER001002001",1997,6,13.7893343054085,2.29822238423475
"Arlit","NER001002001",1997,7,8.94357650127363,1.49059608354561
"Arlit","NER001002001",1997,8,49.2538116721465,8.20896861202442
"Arlit","NER001002001",1997,9,7.40808676819351,1.23468112803225
"Arlit","NER001002001",1998,6,5.08898089761588,0.84816348293598
"Arlit","NER001002001",1998,7,5.88959741137794,0.981599568562989
"Arlit","NER001002001",1998,8,31.2946243047988,5.21577071746647
"Arlit","NER001002001",1998,9,34.9784535998092,5.82974226663486
"Arlit","NER001002001",1999,6,3.68327708253339,0.613879513755564
"Arlit","NER001002001",1999,7,6.62723875556402,1.104539792594
"Arlit","NER001002001",1999,8,57.8982179341473,9.64970298902455
"Arlit","NER001002001",1999,9,9.95392677215539,1.65898779535923
"Arlit","NER001002001",2000,6,5.56143238805986,0.926905398009976
"Arlit","NER001002001",2000,7,10.2544375383345,1.70907292305575
"Arlit","NER001002001",2000,8,17.7645537900415,2.96075896500691
"Arlit","NER001002001",2000,9,5.40064464033109,0.900107440055182
"Arlit","NER001002001",2001,6,6.24913262046458,1.04152210341076
"Arlit","NER001002001",2001,7,14.1235288208017,2.35392147013361
"Arlit","NER001002001",2001,8,16.6245591733196,2.77075986221993
"Arlit","NER001002001",2001,9,6.12351724791892,1.02058620798649
"Arlit","NER001002001",2002,6,5.63347852996121,0.938913088326868
"Arlit","NER001002001",2002,7,13.5237137832019,2.25395229720032
"Arlit","NER001002001",2002,8,13.0911289444403,2.18185482407339
"Arlit","NER001002001",2002,9,11.1249299073859,1.85415498456432
"Arlit","NER001002001",2003,6,7.28236232350844,1.21372705391807
"Arlit","NER001002001",2003,7,7.78936608239493,1.29822768039916
"Arlit","NER001002001",2003,8,33.1353977201451,5.52256628669085
"Arlit","NER001002001",2003,9,7.47659111354602,1.24609851892434
"Arlit","NER001002001",2004,6,3.10659176049133,0.517765293415222
"Arlit","NER001002001",2004,7,8.01203909565497,1.33533984927583
"Arlit","NER001002001",2004,8,19.6361634158049,3.27269390263415
"Arlit","NER001002001",2004,9,2.64686537942543,0.441144229904238
"Arlit","NER001002001",2005,6,6.0243437397929,1.00405728996548
"Arlit","NER001002001",2005,7,3.54168129259221,0.590280215432035
"Arlit","NER001002001",2005,8,13.7464513233664,2.29107522056107
"Arlit","NER001002001",2005,9,6.47492873756224,1.07915478959371
"Arlit","NER001002001",2006,6,2.55857026436469,0.426428377394115
"Arlit","NER001002001",2006,7,4.90083635214154,0.816806058690256
"Arlit","NER001002001",2006,8,24.5789678445216,4.0964946407536
"Arlit","NER001002001",2006,9,11.1425252477567,1.85708754129278
"Arlit","NER001002001",2007,6,3.03842372443938,0.50640395407323
"Arlit","NER001002001",2007,7,10.6701082976232,1.7783513829372
"Arlit","NER001002001",2007,8,19.5467539945339,3.25779233242231
"Arlit","NER001002001",2007,9,7.13718257698287,1.18953042949714
"Arlit","NER001002001",2008,6,3.60835888406896,0.601393147344826
"Arlit","NER001002001",2008,7,11.1247820162832,1.8541303360472
"Arlit","NER001002001",2008,8,18.5559922224877,3.09266537041462
"Arlit","NER001002001",2008,9,3.93806851711146,0.65634475285191
"Arlit","NER001002001",2009,6,7.12410675487475,1.18735112581246
"Arlit","NER001002001",2009,7,4.15217383224119,0.692028972040199
"Arlit","NER001002001",2009,8,12.1554873006469,2.02591455010782
"Arlit","NER001002001",2009,9,10.205612839531,1.70093547325517
"Arlit","NER001002001",2010,6,7.27011244733457,1.21168540788909
"Arlit","NER001002001",2010,7,14.2126718618855,2.36877864364758
"Arlit","NER001002001",2010,8,20.265554252475,3.3775923754125
"Arlit","NER001002001",2010,9,10.0442854552651,1.67404757587752
"Arlit","NER001002001",2011,6,4.78614620076468,0.79769103346078
"Arlit","NER001002001",2011,7,7.84575542485759,1.30762590414293
"Arlit","NER001002001",2011,8,17.182521015235,2.86375350253916
"Arlit","NER001002001",2011,9,2.43364772978786,0.405607954964643
"Arlit","NER001002001",2012,6,5.24025964662035,0.873376607770058
"Arlit","NER001002001",2012,7,11.5112887128258,1.91854811880431
"Arlit","NER001002001",2012,8,14.1595977947408,2.35993296579013
"Arlit","NER001002001",2012,9,6.33214393557156,1.05535732259526
"Arlit","NER001002001",2013,6,2.91223589954445,0.485372649924075
"Arlit","NER001002001",2013,7,1.91085324462223,0.318475540770371
"Arlit","NER001002001",2013,8,20.6447096558394,3.4407849426399
"Arlit","NER001002001",2013,9,6.09080028922097,1.01513338153683
"Arlit","NER001002001",2014,6,3.60087019808962,0.600145033014936
"Arlit","NER001002001",2014,7,3.15554570979886,0.525924284966477
"Arlit","NER001002001",2014,8,14.0780097426756,2.3463349571126
"Arlit","NER001002001",2014,9,7.43066924470968,1.23844487411828
"Arlit","NER001002001",2015,6,3.77557094377263,0.629261823962106
"Arlit","NER001002001",2015,7,6.05565734613965,1.00927622435661
"Arlit","NER001002001",2015,8,19.7262707294759,3.28771178824599
"Arlit","NER001002001",2015,9,9.29046268437239,1.5484104473954
"Arlit","NER001002001",2016,6,11.1957809844475,1.86596349740792
"Arlit","NER001002001",2016,7,5.92778915219497,0.987964858699162
"Arlit","NER001002001",2016,8,10.4840881808441,1.74734803014068
"Arlit","NER001002001",2016,9,3.18363478410633,0.530605797351055
"Arlit","NER001002001",2017,6,4.93024514545272,0.82170752424212
"Arlit","NER001002001",2017,7,6.8040467856749,1.13400779761248
"Arlit","NER001002001",2017,8,14.9639826359013,2.49399710598355
"Arlit","NER001002001",2017,9,4.19971379442339,0.699952299070565
"Arlit","NER001002001",2018,6,10.6780780182195,1.77967966970324
"Arlit","NER001002001",2018,7,9.06464329511391,1.51077388251898
"Arlit","NER001002001",2018,8,26.4016880296913,4.40028133828188
"Arlit","NER001002001",2018,9,8.01434031666244,1.33572338611041
"Arlit","NER001002001",2019,6,6.97040796539087,1.16173466089848
"Arlit","NER001002001",2019,7,6.39129127831058,1.06521521305176
"Arlit","NER001002001",2019,8,27.4417295364502,4.57362158940836
"Arlit","NER001002001",2019,9,3.73892382147345,0.623153970245575
"Arlit","NER001002001",2020,6,5.19775889556709,0.866293149261182
"Arlit","NER001002001",2020,7,2.6584130134776,0.4430688355796
"Arlit","NER001002001",2020,8,41.0313377129367,6.83855628548945
"Arlit","NER001002001",2020,9,6.9155555503887,1.15259259173145
"Arlit","NER001002001",2021,6,4.29647341752613,0.716078902921021
"Arlit","NER001002001",2021,7,9.45026505056079,1.57504417509347
"Arlit","NER001002001",2021,8,15.6499473481889,2.60832455803148
"Arlit","NER001002001",2021,9,4.39379648112141,0.732299413520234
"Djado","NER001003003",1981,6,1.19710153581558,0.199516922635931
"Djado","NER001003003",1981,7,0.999307481336168,0.166551246889361
"Djado","NER001003003",1981,8,2.13623184648578,0.356038641080963
"Djado","NER001003003",1981,9,0.553548780549188,0.0922581300915313
"Djado","NER001003003",1982,6,1.14707500961197,0.191179168268662
"Djado","NER001003003",1982,7,0.965607441944439,0.160934573657407
"Djado","NER001003003",1982,8,2.23155776975681,0.371926294959469
